writer,sop_class,variant,variant_title,validator,message_class_id,message_template,severity_as_emitted,sop_instance_uid,not_applicable,not_applicable_reason,validator_returncode,object_file
highdicom,TID 1500 SR,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dciodvfy,56357d9e24b0,Warning - Attribute is not present in standard DICOM IOD - (TAG) PN Content Creator's Name,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V8.dcm
highdicom,TID 1500 SR,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dciodvfy,1a934c92c496,Warning - Attribute is not present in standard DICOM IOD - (TAG) LO Institution Name,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V8.dcm
highdicom,TID 1500 SR,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dciodvfy,147558acc184,Warning - Attribute is not present in standard DICOM IOD - (TAG) SH Code Value,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V8.dcm
highdicom,TID 1500 SR,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dciodvfy,64bbfd5997f6,Warning - Attribute is not present in standard DICOM IOD - (TAG) SH Coding Scheme Designator,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V8.dcm
highdicom,TID 1500 SR,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dciodvfy,958923375dea,Warning - Attribute is not present in standard DICOM IOD - (TAG) LO Code Meaning,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V8.dcm
highdicom,TID 1500 SR,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dciodvfy,760e36f4993d,Warning - Attribute is not present in standard DICOM IOD - (TAG) SQ Person Identification Code Sequence,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V8.dcm
highdicom,TID 1500 SR,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dciodvfy,e5a5dbf7f79d,Warning - Attribute is not present in standard DICOM IOD - (TAG) SQ Content Creator's Identification Code Sequence,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V8.dcm
highdicom,TID 1500 SR,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dciodvfy,1e5af1bdbedd,Warning - Dicom dataset contains attributes not present in standard DICOM IOD - this is a Standard Extended SOP Class,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V8.dcm
highdicom,TID 1500 SR,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dicom-validator,434c42b05bff,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Referenced SOP Sequence) Tag (TAG) (Referenced Segment Number) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,3,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V8.dcm
highdicom,TID 1500 SR,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dicom-validator,d17bd039feca,Module <General> Tag (TAG) (Content Creator's Name) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,3,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V8.dcm
highdicom,TID 1500 SR,V8,"populated ContentCreatorName (0070,0084) and identification sequence",dicom-validator,7d5905e56732,Module <General> Tag (TAG) (Content Creator's Identification Code Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,3,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V8.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,6d68f2f84402,(TAG) ? - Warning - Private tag without owner,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,b903c91df2c4,(TAG) ? Error - Tag read failed - Implicit VR encoding even though supposed to be explicit,UNCLASSIFIED,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,c84fafacba7d,(TAG) ? - Error - Bad Value Length - not a multiple of 2 - VL is 0x7f154923 should be 0x7f154924,Error,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,eaf1dc000183,Error - Dicom dataset read failed,Error,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,323af3b001a4,Error - MediaStorageSOPInstanceUID but missing SOPInstanceUID and not a directory,Error,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,cb62c62d3021,Error - MediaStorageSOPClassUID but missing SOPClassUID and not a directory,Error,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,41e32cbf96c8,Warning - Missing attribute or value that would be needed to build DICOMDIR - Patient ID,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,be7924fc3263,Warning - Missing attribute or value that would be needed to build DICOMDIR - Study Date,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,4a71864409dc,Warning - Missing attribute or value that would be needed to build DICOMDIR - Study Time,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,815f5dab3ba7,Warning - Missing attribute or value that would be needed to build DICOMDIR - Study ID,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,f5a58bfff5be,Warning - Missing attribute or value that would be needed to build DICOMDIR - Modality,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,48acb7fdcf5c,Warning - Missing attribute or value that would be needed to build DICOMDIR - Series Number,Warning,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dciodvfy,ead28f7dd7cc,Error - Information Object Not found,Error,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
highdicom,TID 1500 SR,V9,"Deflated Explicit VR LE, 1.2.840.10008.1.2.1.99",dicom-validator,434c42b05bff,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Referenced SOP Sequence) Tag (TAG) (Referenced Segment Number) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.30785313249044916261994808730043371,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\tid_1500_sr\V9.dcm
dcmqi,SEG BINARY,V0,baseline as emitted,dciodvfy,cc372fb8c40c,Error - Missing attribute Type 2 Required Element=<ClinicalTrialCoordinatingCenterName> Module=<ClinicalTrialSeries>,Error,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,1,D:\Radiology\Colophon\_cache\fixture\w2\seg_binary.dcm
dcmqi,SEG BINARY,V0,baseline as emitted,dicom-validator,6f56c1b01548,Module <Clinical Trial Series> Tag (TAG) (Clinical Trial Coordinating Center Name) is missing,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\w2\seg_binary.dcm
dcmqi,SEG BINARY,V0,baseline as emitted,dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\w2\seg_binary.dcm
dcmqi,SEG BINARY,V0,baseline as emitted,dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\w2\seg_binary.dcm
dcmqi,SEG BINARY,V0,baseline as emitted,dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\w2\seg_binary.dcm
dcmqi,SEG BINARY,V0,baseline as emitted,dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\w2\seg_binary.dcm
dcmqi,SEG BINARY,V0,baseline as emitted,dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\w2\seg_binary.dcm
dcmqi,SEG BINARY,V0,baseline as emitted,dicom-validator,972394b5bb82,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Segment Identification Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\w2\seg_binary.dcm
dcmqi,SEG BINARY,V0R,"round-trip control, pydicom read and re-save, no change",dciodvfy,cc372fb8c40c,Error - Missing attribute Type 2 Required Element=<ClinicalTrialCoordinatingCenterName> Module=<ClinicalTrialSeries>,Error,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V0R.dcm
dcmqi,SEG BINARY,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,6f56c1b01548,Module <Clinical Trial Series> Tag (TAG) (Clinical Trial Coordinating Center Name) is missing,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V0R.dcm
dcmqi,SEG BINARY,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V0R.dcm
dcmqi,SEG BINARY,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V0R.dcm
dcmqi,SEG BINARY,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V0R.dcm
dcmqi,SEG BINARY,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V0R.dcm
dcmqi,SEG BINARY,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V0R.dcm
dcmqi,SEG BINARY,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,972394b5bb82,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Segment Identification Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,7,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V0R.dcm
dcmqi,SEG BINARY,V1,Standard Extended copy-forward of SliceThickness from the source CT,dciodvfy,cc372fb8c40c,Error - Missing attribute Type 2 Required Element=<ClinicalTrialCoordinatingCenterName> Module=<ClinicalTrialSeries>,Error,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V1.dcm
dcmqi,SEG BINARY,V1,Standard Extended copy-forward of SliceThickness from the source CT,dciodvfy,4230d9c6882f,Warning - Attribute is not present in standard DICOM IOD - (TAG) DS Slice Thickness,Warning,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V1.dcm
dcmqi,SEG BINARY,V1,Standard Extended copy-forward of SliceThickness from the source CT,dciodvfy,1e5af1bdbedd,Warning - Dicom dataset contains attributes not present in standard DICOM IOD - this is a Standard Extended SOP Class,Warning,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V1.dcm
dcmqi,SEG BINARY,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,6f56c1b01548,Module <Clinical Trial Series> Tag (TAG) (Clinical Trial Coordinating Center Name) is missing,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,8,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V1.dcm
dcmqi,SEG BINARY,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,8,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V1.dcm
dcmqi,SEG BINARY,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,8,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V1.dcm
dcmqi,SEG BINARY,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,8,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V1.dcm
dcmqi,SEG BINARY,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,8,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V1.dcm
dcmqi,SEG BINARY,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,8,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V1.dcm
dcmqi,SEG BINARY,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,972394b5bb82,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Segment Identification Sequence) is unexpected,ERROR,1.2.276.0.7230010.3.1.4.364585011.331240.1785647604.950,False,,8,D:\Radiology\Colophon\_cache\fixture\variants\w2\seg_binary\V1.dcm
